
;217.;      The Handmaiden;(2016);8.1;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;218.;      Stand by Me;(1986);8.1;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;219.;      Network;(1976);8.1;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;220.;      Logan;(2017);8.1;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;221.;      Gangs of Wasseypur;(2012);8.1;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;222.;      Cool Hand Luke;(1967);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;223.;      Hachi: A Dog's Tale;(2009);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;224.;      La Haine;(1995);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;225.;      The 400 Blows;(1959);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;226.;      A Silent Voice: The Movie;(2016);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;227.;      Platoon;(1986);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;228.;      Spotlight;(2015);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;229.;      Monsters, Inc.;(2001);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;230.;      Rebecca;(1940);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;231.;      Life of Brian;(1979);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;232.;      Hotel Rwanda;(2004);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;233.;      The Bandit;(1996);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;234.;      In the Mood for Love;(2000);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;235.;      Rush;(2013);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;236.;      Into the Wild;(2007);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;237.;      Rocky;(1976);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;238.;      Amores perros;(2000);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;239.;      Nausicaä of the Valley of the Wind;(1984);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;240.;      Andrei Rublev;(1966);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;241.;      It Happened One Night;(1934);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;242.;      Before Sunset;(2004);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;243.;      Fanny and Alexander;(1982);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;244.;      Neon Genesis Evangelion: The End of Evangelion;(1997);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;245.;      The Battle of Algiers;(1966);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;246.;      96;(2018);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;247.;      Nights of Cabiria;(1957);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;248.;      The Princess Bride;(1987);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;249.;      Paris, Texas;(1984);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
;250.;      Soorarai Pottru;(2020);8.0;12345678910 ;;;;NOT YET RELEASED; ;;Seen;
